建国以来	3648
w	3649
啧啧啧	3650
藏在	3651
罚没	3652
税负	3653
老实说	3654
之重	3655
去向	3656
不明	3657
荣誉感	3658
心理	3659
让我看看	3660
多久	3661
有错	3662
理性	3663
看待	3664
求个	3665
帮我	3666
鸟	3667
粗算	3668
赔钱	3669
求问	3670
重	3671
蹲个	3672
人敢	3673
个活	3674
太天真了	3675
此前	3676
未因	3677
这群	3678
官老爷	3679
不作为	3680
物业	3681
武月	3682
很不	3683
开心	3684
社区	3685
送温暖	3686
如数	3687
将不	3688
我不信	3689
万元	3690
是多少啊	3691
只需要	3692
不被	3693
就行了呗	3694
如果不是	3695
国家税收	3696
遭受	3697
多么大	3698
限期	3699
凤凰网	3700
美滋滋	3701
交还	3702
2.88	3703
5.95	3704
戏查	3705
那再	3706
不科学	3707
不算什么	3708
累积	3709
还没有	3710
凉透	3711
一算	3712
我还以为	3713
六个	3714
第二百	3715
定性	3716
后在	3717
人不	3718
对吧	3719
一茄	3720
杠杠	3721
就不会有	3722
那么多事	3723
这大	3724
得当	3725
仔细	3726
核查	3727
快递	3728
范做	3729
合着	3730
口碑	3731
一落	3732
千里	3733
感叹	3734
胜利	3735
但到	3736
没有看到	3737
x	3738
零有整	3739
税过	3740
阵子	3741
又能	3742
小企业	3743
干死	3744
干活	3745
半集	3746
嫌	3747
不光彩	3748
不找	3749
各大	3750
集体	3751
刷屏	3752
两三年	3753
出来咯	3754
7.7	3755
以此类推	3756
肥	3757
和珅	3758
吃饱	3759
催叔	3760
一年多	3761
很多人	3762
忘	3763
眼晕	3764
逃过一劫	3765
办到	3766
扩	3767
结束了	3768
好轻	3769
交款	3770
没完	3771
一且	3772
夫妇	3773
很高	3774
杀一儆百	3775
上有政策	3776
下有对策	3777
谁知道	3778
天在	3779
告一段落	3780
歌	3781
只想	3782
怎么样了	3783
广所	3784
相关公司	3785
展开	3786
涉案	3787
会计凭证	3788
账簿	3789
阻挠	3790
现牟	3791
等人	3792
案件	3793
进一步	3794
侦查	3795
2000w	3796
散了	3797
相加	3798
很多很多	3799
冰	3800
谁能给	3801
我个	3802
罗列	3803
出数	3804
功劳	3805
66666	3806
数以亿计	3807
骇人听闻	3808
我喜欢	3809
法网恢恢	3810
疏而不漏	3811
天理昭彰	3812
报应不爽	3813
共计	3814
亡羊补牢	3815
为时不晚	3816
该出手	3817
谁帮我	3818
oh	3819
my	3820
god	3821
要有	3822
底线	3823
东窗事发	3824
小钢炮	3825
好消息	3826
喝一杯	3827
但人	3828
一批	3829
吃吃	3830
喝喝	3831
日子	3832
吃饭去	3833
火化场	3834
别点	3835
主页	3836
火钳刘明	3837
霸屏	3838
处理了	3839
小燕子	3840
紫薇	3841
月薪	3842
四位数	3843
嫉妒	3844
一亿多	3845
法律面前人人平等	3846
看过	3847
最长	3848
应该是	3849
妥协	3850
我不喜欢	3851
得给	3852
出了	3853
皆大欢喜	3854
较真儿	3855
树大招风	3856
和我	3857
尖叫	3858
规矩	3859
不成方圆	3860
不正常	3861
不太好	3862
有没有课	3863
喜闻乐见	3864
∀	3865
哇哇	3866
秀	3867
马飞	3868
凉了半截	3869
嗷	3870
一场	3871
落幕	3872
龟龟	3873
罩不住	3874
早了	3875
紧张	3876
身价	3877
拿出来	3878
挺难	3879
流水	3880
最少	3881
作	3882
怨不得	3883
常在河边走	3884
不湿鞋	3885
多少个	3886
辈子	3887
不来	3888
国之	3889
为富不仁	3890
天网恢恢	3891
夸大其词	3892
我能	3893
外	3894
影视作品	3895
开恩	3896
奇怪	3897
违规	3898
评委	3899
嘉宾	3900
周立波	3901
蔡国庆	3902
要死	3903
上拦	3904
婊子	3905
好几次	3906
交点	3907
钱道	3908
好歹	3909
盼了	3910
推	3911
有钱有势	3912
增加	3913
要降	3914
就难	3915
三分之一	3916
我都	3917
进行了	3918
普法教育	3919
是哪个	3920
肚子	3921
明摆着	3922
谋福利	3923
威慑	3924
不是好	3925
合伙人	3926
欺诈	3927
天真	3928
你还	3929
冒烟	3930
致歉信	3931
腾讯	3932
一堆	3933
加油哦	3934
女神	3935
爱	3936
补全	3937
从头再来	3938
各路	3939
千万不要	3940
查不出来	3941
躲过	3942
使劲	3943
相比	3944
关注	3945
没凉	3946
客户	3947
判了	3948
范姓	3949
丞	3950
暗律	3951
你信	3952
我估计	3953
真成	3954
真能	3955
不可思议	3956
多大啊	3957
我家	3958
109	3959
空姐	3960
淘宝	3961
店主	3962
发	3963
克服	3964
筹措	3965
她很	3966
手里	3967
房产	3968
醒醒吧	3969
大风	3970
刮来	3971
一大笔	3972
不愁	3973
太小	3974
看范	3975
她们的	3976
吸金	3977
活路	3978
有什么意思	3979
不当	3980
类比	3981
自知之明	3982
抓去	3983
纵容	3984
破坏	3985
社会风气	3986
我明白了	3987
容嬷嬷	3988
扎	3989
没一个	3990
好意思	3991
诈捐	3992
澄清	3993
补上了	3994
捅	3995
一刀	3996
赔	3997
道	3998
草率	3999
尴尬	4000
帮	4001
最该	4002
颁个	4003
奖给	4004
明	4005
事理	4006
牟晓广	4007
帐目	4008
私人	4009
汇报	4010
合谋	4011
华宜	4012
13	4013
唉呀	4014
随随便便	4015
平时	4016
装做	4017
人美	4018
心善	4019
的大	4020
慈善家	4021
吼吼	4022
股份	4023
察	4024
你能告诉	4025
不相信	4026
真替	4027
不负	4028
执行的	4029
不管怎么样	4030
越过	4031
揭露	4032
立法	4033
数量	4034
界限	4035
造成了	4036
较大	4037
不良	4038
社会影响	4039
能进	4040
投资理财	4041
同意	4042
十六个	4043
奇葩	4044
发声明	4045
捧着	4046
好奇	4047
偷换概念	4048
对呀	4049
广电	4050
作何	4051
她已经	4052
不不	4053
贪腐	4054
YouTube	4055
扒皮	4056
这么简单	4057
该判	4058
万给	4059
618	4060
再加	4061
税共	4062
收	4063
这出	4064
感人	4065
梦	4066
只手遮天	4067
关了	4068
赚钱了	4069
前段时间	4070
结婚	4071
花边新闻	4072
老跟范	4073
那么大	4074
就不能	4075
抢银行	4076
赃款	4077
每个人	4078
眼中	4079
一元	4080
一百	4081
一千	4082
谁都	4083
舍不得	4084
想教	4085
有什么资格	4086
评判	4087
熟悉	4088
高三	4089
揪出来	4090
追星	4091
脑残	4092
导致	4093
乱七八糟	4094
章子怡	4095
偷得	4096
不要脸的	4097
可以享受	4098
黑钱	4099
收买	4100
尽到	4101
监管	4102
选在	4103
国庆节	4104
相关部门	4105
不放假	4106
有位	4107
最著名	4108
女演员	4109
好些	4110
有意识	4111
担任	4112
平民百姓	4113
月月	4114
按着	4115
几千元	4116
养家费	4117
交着	4118
你真	4119
计量单位	4120
忧虑	4121
塑料	4122
赶紧把	4123
功效	4124
群体	4125
查个	4126
范本	4127
脸红	4128
这类	4129
手下	4130
说白了	4131
西瓜	4132
主人	4133
普通百姓	4134
心寒	4135
这不	4136
鼓励	4137
吓得	4138
我还	4139
一张照片	4140
480	4141
个月	4142
会员	4143
参加了	4144
以讹传讹	4145
害	4146
入	4147
捂脸	4148
不禁	4149
言	4150
乌衣巷	4151
姓王	4152
莫愁湖	4153
鬼夜哭	4154
凤凰台	4155
栖	4156
枭	4157
电视台	4158
靠什么	4159
年纪	4160
四十	4161
笑	4162
放心	4163
也刻	4164
粉	4165
这末	4166
多钱	4167
贪心不足	4168
疑问句	4169
也多	4170
几代人	4171
江湖	4172
再见	4173
小小	4174
银儿	4175
下边	4176
安慰	4177
里边	4178
官商勾结	4179
吞了	4180
莫名其妙	4181
天佑	4182
不愿意	4183
能耐	4184
背景	4185
长见识了	4186
就好比	4187
块钱	4188
认命	4189
怕的是	4190
金	4191
道德	4192
绝望	4193
是吗	4194
活跃	4195
明星网	4196
红	4197
一个亿	4198
掏	4199
鸡窝	4200
光查	4201
服众	4202
真甜	4203
只管	4204
没有错	4205
原谅	4206
数不清	4207
case	4208
她都	4209
赔得起	4210
我不懂	4211
平衡	4212
那叫	4213
就都	4214
逃去	4215
运气好	4216
捞着	4217
运气	4218
劳资	4219
风平浪静	4220
天下	4221
可厌	4222
可憎	4223
可鄙	4224
莫过于	4225
旁观者	4226
立于	4227
东岸	4228
观	4229
西岸	4230
火灾	4231
而望	4232
红光	4233
乐	4234
此船	4235
观彼船	4236
沈溺	4237
而睹	4238
凫	4239
浴	4240
欢	4241
国家级	4242
裙带	4243
想得到	4244
会有	4245
四五十	4246
三十	4247
肯	4248
砸	4249
38	4250
差太	4251
财产	4252
未知数	4253
赖昌星	4254
毙了	4255
你懂个屁	4256
构成犯罪	4257
顶罪	4258
单方面	4259
冷了	4260
失望透顶	4261
人人平等	4262
考研	4263
时政	4264
注意了	4265
公安部门	4266
一定要	4267
亲们	4268
抓住了	4269
过去了	4270
大了	4271
在此	4272
钱嘛	4273
洗不掉	4274
情节严重	4275
司法机关	4276
免刑	4277
神仙	4278
总会有	4279
诛	4280
仙人	4281
可以查	4282
把人	4283
整形	4284
難道	4285
沒	4286
區別	4287
嗎	4288
还得起	4289
分给	4290
繳稅	4291
沒人	4292
舉報	4293
沒事	4294
查實	4295
補繳	4296
這叫	4297
什麼	4298
服眾	4299
漫长	4300
洗白路	4301
没得	4302
百次	4303
像她	4304
圈钱	4305
在上	4306
电视	4307
从宽处理	4308
同志	4309
出手	4310
三抖	4311
财政收入	4312
找	4313
违法犯罪	4314
偷东西	4315
返还	4316
负责任	4317
抢劫	4318
认错	4319
可行	4320
后辈	4321
榜样	4322
补起来	4323
也都	4324
逮住	4325
偷下去	4326
大规模	4327
又要	4328
改回去	4329
五十元	4330
我我	4331
我做梦	4332
没见过	4333
态度	4334
友好	4335
猴	4336
本质上	4337
有什么区别	4338
搞不懂	4339
走个	4340
红毯	4341
热议	4342
一三五	4343
二四六	4344
周天	4345
本是	4346
引以为戒	4347
逃漏税	4348
这个结果	4349
牢过	4350
放完	4351
问你	4352
月工资	4353
多点	4354
看她	4355
杀猴	4356
逮捕	4357
稀罕	4358
够呛	4359
找她	4360
成千上万	4361
渣浪	4362
编辑	4363
四次	4364
才发	4365
自罚	4366
变	4367
期	4368
股市	4369
一转	4370
定期	4371
滚钱	4372
做生意	4373
马云	4374
公众	4375
你放心	4376
我发现	4377
都没了	4378
你把	4379
这个字	4380
河东	4381
河西	4382
十年前	4383
张馨予	4384
扎轻	4385
c	4386
经济法	4387
新浪财经	4388
顶包	4389
个人感觉	4390
渣	4391
旗下	4392
端	4393
王法	4394
犯罪嫌疑人	4395
还用	4396
照片	4397
宣传	4398
拿出来了	4399
亿有	4400
范要	4401
是为了	4402
警醒	4403
范不	4404
牵涉面	4405
太广	4406
全国上下	4407
例外	4408
工薪阶层	4409
按规定	4410
可言	4411
倍数	4412
总额	4413
封顶	4414
2017	4415
福布斯	4416
榜	4417
2.44	4418
第一名	4419
面上	4420
感受	4421
力度	4422
是否是	4423
震慑力	4424
高中政治	4425
知识	4426
牵涉到	4427
行政法	4428
你应该	4429
巨款	4430
就好了	4431
能像	4432
凑够	4433
能使	4434
鬼	4435
推磨	4436
要是没有	4437
示意	4438
敢做	4439
在那里	4440
还珠格格	4441
用针	4442
压根	4443
我看看	4444
哇靠	4445
无辜	4446
网民	4447
钱捞	4448
转去	4449
壮大	4450
母女	4451
该学	4452
没大	4453
发话	4454
统治阶级	4455
美国人	4456
杀人放火	4457
十几年	4458
赶上	4459
我们一个	4460
市	4461
一个县	4462
一部作品	4463
别担心	4464
出来呀	4465
来呀	4466
上次	4467
骂我	4468
鸟窝	4469
出狱	4470
苍井空	4471
外债	4472
能还	4473
躺着	4474
那钱花	4475
能花	4476
回税	4477
算成	4478
对他	4479
负责人	4480
依法追究	4481
俸禄	4482
道德上	4483
忍受不了	4484
亿亿声	4485
眼都	4486
要罚	4487
连热	4488
发信息	4489
你去看看	4490
倚老卖老	4491
三线	4492
一二十年	4493
红不红	4494
不管用	4495
跟她	4496
合作	4497
再来	4498
回马枪	4499
复查	4500
要点	4501
打入	4502
地牢	4503
883946000	4504
电话号码	4505
🙉	4506
🙈	4507
粗略	4508
14	4509
我得	4510
5700	4511
讨论	4512
猿猴	4513
那辈	4514
祖宗	4515
眼见	4516
他楼	4517
塌了	4518
酒驾	4519
随便一个	4520
难以达到	4521
梦想	4522
影响不大	4523
真尴尬	4524
那可不一定	4525
都有可能	4526
投资	4527
这个时候	4528
凑齐	4529
害我	4530
找得	4531
好辛苦	4532
喝	4533
一壶	4534
捞了	4535
三四倍	4536
杀	4537
一敬百	4538
查嘛	4539
再多	4540
首犯	4541
度个	4542
美美	4543
替罪	4544
羔羊	4545
安置费	4546
拍过	4547
叫不醒	4548
请了	4549
盯上	4550
跟他	4551
99%	4552
上都	4553
大小	4554
分手	4555
回去	4556
逮	4557
逍遥	4558
快活	4559
改变了	4560
下定	4561
普通群众	4562
深感	4563
当家做主	4564
王道	4565
中興	4566
通訊	4567
董事	4568
長	4569
為	4570
開刀	4571
很满意	4572
活在	4573
法律上	4574
年代	4575
吗了	4576
辛苦	4577
挣来	4578
交给国家	4579
点税	4580
之中	4581
要强	4582
吃着	4583
供养	4584
办实事	4585
利用	4586
谋取	4587
私利	4588
千刀万剐	4589
不去	4590
轻轻	4591
松	4592
难不倒	4593
太好了	4594
前几天	4595
河南	4596
未成年	4597
强奸案	4598
私聊	4599
我这	4600
一章	4601
不好啊	4602
这俩	4603
要怪	4604
人性	4605
一世	4606
我看你	4607
真是太	4608
太天真	4609
墙倒众人推	4610
听过吗	4611
超级	4612
想当	4613
不想当	4614
考研题	4615
错了	4616
照样	4617
哪部	4618
还敢	4619
逗	4620
这热	4621
搜降	4622
太快	4623
当官	4624
发大财	4625
很快	4626
回来啦	4627
白做	4628
奈何	4629
山东工商学院	4630
丢人	4631
笑死了	4632
小学生	4633
抗拒	4634
不执行	4635
交予	4636
字眼	4637
杀人犯	4638
老乡	4639
会上	4640
组合	4641
七个	4642
.....	4643
伤害	4644
低估	4645
思想	4646
加在一起	4647
现行	4648
参演	4649
电视广告	4650
都不得	4651
播出	4652
黄海波	4653
算不算	4654
搞笑	4655
零花钱	4656
凉凉的	4657
淡出	4658
卷土重来	4659
民众	4660
不像	4661
隔壁	4662
记仇	4663
异常	4664
原因之一	4665
不分好歹	4666
天理何在	4667
个手机	4668
铁定	4669
平民	4670
路线	4671
假装	4672
平淡	4673
过日子	4674
参加	4675
亲民	4676
台前	4677
精彩	4678
拼拼凑凑	4679
交掉	4680
这叫	4681
十次	4682
不解	4683
可以卖	4684
抵押	4685
热点	4686
不关注	4687
真敢	4688
从明	4689
预估	4690
五六十	4691
改头换面	4692
好感	4693
天能	4694
想都	4695
动一动	4696
小手	4697
有一个	4698
永不	4699
录用	4700
抛头露面	4701
享受	4702
镁光灯	4703
打击	4704
那也	4705
取决于	4706
不相信啊	4707
解释	4708
越招	4709
是不是真的	4710
tmd	4711
事不	4712
混婚	4713
结	4714
宝强	4715
几级	4716
你也	4717
看不起	4718
山	4719
一角	4720
要多	4721
缴了	4722
废话	4723
一般人	4724
滴	4725
奔驰	4726
宝马	4727
就当	4728
然后又	4729
可以了吧	4730
就说	4731
真不	4732
第一人	4733
下去了	4734
拿得起	4735
放在眼里	4736
十多亿	4737
还真多	4738
中奖	4739
可以说	4740
哭诉	4741
1%	4742
兄	4743
die	4744
8.78	4745
看要	4746
送上来	4747
你怎么	4748
乖乖	4749
交出来	4750
智商	4751
那她	4752
千亿	4753
富翁	4754
50	4755
臭名昭著	4756
他们的	4757
放纵	4758
让其	4759
多交	4760
n	4761
妙哉	4762
移送	4763
到时	4764
吃皇粮	4765
劳	4766
河北	4767
什么世道	4768
当家	4769
过她	4770
因为她	4771
太可恶	4772
可以了吗	4773
官方	4774
微博要	4775
设置	4776
关闭	4777
你是不是	4778
就想	4779
还喊	4780
请给	4781
警示	4782
意义	4783
并不大	4784
大户	4785
闹得	4786
动	4787
触目惊心	4788
净化	4789
生态	4790
势在必行	4791
一交	4792
骗	4793
恭喜恭喜	4794
别老	4795
没准	4796
万达	4797
产业	4798
畸高	4799
很奇怪	4800
占据	4801
资源	4802
歇菜	4803
作出了	4804
杰出	4805
派上用场	4806
推送	4807
热门	4808
上呀	4809
被逼	4810
访谈	4811
举着	4812
灯牌	4813
不哭	4814
我去	4815
不到位	4816
发没	4817
才被	4818
自查	4819
下吧	4820
美国佬	4821
瞧不起	4822
中国政府	4823
木有	4824
不敢相信	4825
打点	4826
但是她	4827
够大	4828
硬	4829
分不出	4830
脑袋	4831
这里面	4832
貌似	4833
没有太多	4834
而范是	4835
结合点	4836
人头	4837
死也	4838
难	4839
好几	4840
抽屉	4841
就差	4842
发行	4843
赎罪券	4844
保镖	4845
会死	4846
将来	4847
死了	4848
浪费	4849
🌚	4850
没权	4851
公安部	4852
我不服	4853
登月	4854
核心技术	4855
兩年	4856
歲	4857
還能當	4858
女一	4859
补充	4860
要不得	4861
挺多	4862
这样子	4863
惊人	4864
这就是所谓	4865
传递	4866
的全	4867
能量	4868
狂	4869
可悲可叹	4870
出去了	4871
保平安	4872
有点低	4873
还不够	4874
这层	4875
避重就轻	4876
刑	4877
你知道	4878
头型	4879
你得	4880
支棱	4881
两天	4882
一张	4883
广电总局	4884
开	4885
早干嘛去了	4886
民不举	4887
官不究	4888
难逃	4889
其责	4890
受贿	4891
囊中	4892
秀到	4893
头皮发麻	4894
外媒	4895
报道的	4896
海外	4897
违规放贷	4898
性贿赂	4899
命案	4900
只字不提	4901
zf	4902
憋	4903
四个月	4904
已经和	4905
实际收入	4906
持平	4907
这就	4908
近几年	4909
村	4910
总收入	4911
组织	4912
撤	4913
撤得	4914
真快	4915
返回	4916
就没了	4917
又不	4918
结婚生子	4919
传不到	4920
有什么意义	4921
想象力	4922
八点	4923
青苔	4924
碧瓦	4925
堆	4926
睡过	4927
风流	4928
觉	4929
兴亡	4930
管好	4931
第一款	4932
男朋友	4933
学法	4934
而我	4935
像个	4936
经济	4937
做贡献	4938
脚崴	4939
情节	4940
类型	4941
刑期	4942
找个	4943
大师	4944
名字	4945
付	4946
宴	4947
宾客	4948
很早	4949
认同	4950
毯星	4951
观点	4952
代表作	4953
流量	4954
鼻祖	4955
穆	4956
晓光	4957
仗义	4958
白看	4959
凉是	4960
自然	4961
六千万	4962
分分钟	4963
升值	4964
也许	4965
绰绰有余	4966
起点	4967
作用	4968
这种人	4969
你看到了吗	4970
过分	4971
干了什么	4972
锅	4973
背了	4974
罪有应得	4975
你也是	4976
都没有了	4977
🙄	4978
这波	4979
交通	4980
治超	4981
有何区别	4982
放行	4983
为民除害	4984
越重	4985
严	4986
车装	4987
就回到	4988
视线	4989
停发	4990
不太	4991
一块钱	4992
十个	4993
是一样的	4994
坐个	4995
冬暖夏凉	4996
怕我	4997
感冒了	4998
收到	4999
所说	5000
限高	5001
上一	5002
波热	5003
买了	5004
大手笔	5005
让她	5006
底	5007
没剩	5008
甜甜	5009
甜	5010
2020	5011
好几部	5012
常态	5013
祈祷	5014
再做	5015
生娃	5016
刚子	5017
所为	5018
有组织	5019
不负责任	5020
电影吧	5021
表面上	5022
赵某	5023
颖	5024
诈修	5025
指望着	5026
拍拍	5027
戏朵	5028
短短	5029
纷纷	5030
馋	5031
哭	5032
是一次	5033
不应该是	5034
尝到了	5035
甜头	5036
发达	5037
这又是	5038
哪一条	5039
维权	5040
大概是	5041
这个男人	5042
靠不住	5043
梅赛德斯	5044
颁发	5045
写进	5046
书	5047
里了	5048
两级	5049
分化	5050
蛇吞象	5051
家族	5052
将级	5053
称	5054
军二代	5055
多发	5056
气愤	5057
做错事	5058
操心	5059
什么都不	5060
钱也	5061
不太懂	5062
法规	5063
盗窃	5064
几千	5065
实质上	5066
点点	5067
过轻	5068
毒们	5069
大兄弟	5070
大额	5071
相关法律	5072
是这样吗	5073
一万	5074
通告	5075
操蛋	5076
正义	5077
虽会	5078
迟到	5079
永远不会	5080
缺席	5081
哪一行	5082
收获	5083
影迷	5084
拥戴	5085
更应	5086
足额	5087
忘初心	5088
来时	5089
路	5090
方得	5091
人晓庆	5092
号子	5093
会不会来	5094
控评	5095
扔掉	5096
剧组	5097
这对	5098
不痛不痒	5099
三集	5100
最後繳	5101
罰款	5102
會入	5103
誰	5104
袋	5105
小弟	5106
实在是	5107
不动	5108
没有及时	5109
房贷	5110
催征	5111
把我	5112
拉入	5113
老赖	5114
名单	5115
让我	5116
小孩	5117
动了	5118
前有	5119
水花	5120
现有	5121
打算	5122
羊毛	5123
再割	5124
养肥	5125
再杀	5126
的说	5127
开个	5128
一带	5129
一路	5130
仅仅是	5131
一个个	5132
谁还	5133
拿不出	5134
一下子	5135
胆大	5136
个款	5137
比范有	5138
挨打	5139
仇	5140
也是啊	5141
透心凉	5142
做做	5143
功夫	5144
交了吗	5145
是买	5146
是黑	5147
查遍	5148
地动山摇	5149
定义	5150
谱	5151
都叫	5152
为国争光	5153
逃点	5154
有何意义	5155
黑金	5156
So	5157
that	5158
s	5159
it	5160
替他们	5161
挡了	5162
清白的	5163
高楼	5164
我刚刚	5165
看到了	5166
她一个人	5167
富豪	5168
不在乎	5169
一次性	5170
充实	5171
尽在	5172
手机	5173
损失惨重	5174
忙活	5175
还真好	5176
一个遍	5177
挽回	5178
我冰	5179
想念	5180
担心了	5181
舞月	5182
触及到	5183
国防	5184
社会稳定	5185
民情	5186
老钟	5187
讲	5188
民法	5189
带上	5190
超	5191
了还	5192
奖项	5193
主办方	5194
传播	5195
携	5196
月刊	5197
曝光	5198
你说	5199
勤勉	5200
办事	5201
谁会	5202
爆	5203
的事件	5204
公平公正	5205
起党	5206
这会	5207
又一个	5208
上缴国库	5209
网开一面	5210
如何实现	5211
相关规定	5212
潘石屹	5213
社会各界	5214
大受	5215
鼓舞	5216
送了	5217
礼	5218
别秀低	5219
跟着	5220
高潮	5221
一分钱	5222
加大	5223
惩治	5224
翻身	5225
敢找	5226
职工	5227
十多个	5228
同行	5229
上税	5230
拘役	5231
处罚金	5232
数额巨大	5233
最佳	5234
早晚都会	5235
喜提	5236
CCTV	5237
没事就好	5238
屁民	5239
千把	5240
块	5241
大笑话	5242
黑不粉	5243
满门抄斩	5244
职务犯罪	5245
公检法	5246
想当年	5247
小伙伴	5248
数一下	5249
ps	5250
最值钱	5251
数十套	5252
均价	5253
所得	5254
再不	5255
那起	5256
是说	5257
万事大吉	5258
夜色	5259
初步	5260
8.7	5261
老天爷	5262
表现	5263
值不值得	5264
几亿元	5265
够不上	5266
也是醉了	5267
普遍现象	5268
马桶	5269
冯查	5270
好家伙	5271
总有	5272
又多	5273
一笔钱	5274
结论	5275
天理难容	5276
前不久	5277
贪污受贿	5278
执行死刑	5279
666666	5280
学完	5281
这一课	5282
懵逼	5283
昨日	5284
今日	5285
戛纳	5286
女王	5287
明日	5288
闲人	5289
谈资	5290
滋滋	5291
太长	5292
承担	5293
信息	5294
你了	5295
说真话	5296
有价值	5297
震惊	5298
财政	5299
来源	5300
好样的	5301
口舌	5302
年龄	5303
成熟	5304
好好好	5305
希望你	5306
当个	5307
行行	5308
情商	5309
现实生活	5310
成功	5311
懒得	5312
和你	5313
扯了	5314
不想	5315
不知道是谁	5316
连发	5317
装睡	5318
你不喜欢	5319
自由	5320
是我的	5321
但请	5322
你别	5323
诋毁	5324
你的意思是	5325
毫无关系	5326
你你	5327
还不能	5328
反驳	5329
回去了	5330
做错	5331
不值钱	5332
九亿	5333
那还	5334
恬不知耻	5335
不遵守	5336
催缴	5337
可笑	5338
三观	5339
就正	5340
评价	5341
不要用	5342
你有	5343
她居然	5344
好可怕	5345
知情人	5346
到她	5347
笑话	5348
承认	5349
想过	5350
陪着	5351
键盘	5352
骂了	5353
这么久	5354
加一	5355
关起来	5356
你比	5357
你去	5358
陈有	5359
西	5360
不正	5361
无脑	5362
讲话	5363
素质低	5364
你朋友	5365
有才	5366
孔乙己	5367
读书人	5368
怎么能说	5369
我也没有	5370
办法	5371
约瑟芬	5372
竖琴	5373
底下	5374
邪教	5375
聚集地	5376
魔鬼	5377
这话	5378
是他	5379
使我	5380
治	5381
犯了罪	5382
迪丽热巴	5383
杨颖	5384
不至于吧	5385
嫖娼	5386
顶个	5387
销声匿迹	5388
树成	5389
巨星	5390
息影	5391
做起	5392
亿人	5393
自我	5394
05	5395
犯事	5396
我吗	5397
不健全	5398
借口	5399
怎么这么	5400
阴暗	5401
无所不能	5402
摆设	5403
又一次	5404
寒	5405
干什么吗	5406
下令	5407
你爹	5408
你最好	5409
送进去	5410
起来了	5411
微薄	5412
粗暴	5413
不判	5414
干啥	5415
公务员	5416
勤快	5417
就扣	5418
头像	5419
里多	5420
我烧	5421
给她的	5422
幸亏	5423
袁隆平	5424
接上	5425
威严	5426
何在	5427
十几亿	5428
之低	5429
畏惧	5430
发现了	5431
认定	5432
连续多次	5433
未被发现	5434
事后	5435
溯	5436
有范	5437
只用	5438
该得	5439
没数	5440
签合同	5441
亲笔	5442
签	5443
怪了	5444
小菜一碟	5445
增值税	5446
来查	5447
并不代表	5448
作为一个	5449
以身作则	5450
以身试法	5451
没说	5452
羊太	5453
敷衍	5454
人了	5455
检察	5456
多进	5457
四千万	5458
范多	5459
人民网	5460
日报	5461
晨报	5462
报社	5463
开启	5464
筛选	5465
辜负	5466
郭嘉	5467
培养	5468
全名	5469
发不出来	5470
多挣	5471
心虚	5472
玩	5473
人间蒸发	5474
肯给	5475
咨询	5476
寻找	5477
自首	5478
都这么大	5479
英雄	5480
差点	5481
洗脑	5482
2010	5483
最高人民检察院	5484
管辖	5485
立案	5486
追诉	5487
第五十七条	5488
情形	5489
应予	5490
五万元	5491
故应	5492
第三款	5493
我这边	5494
就判	5495
两面性	5496
教你做	5497
同一条	5498
说他	5499
遗臭万年	5500
夏天	5501
包得	5502
严严实实	5503
不想上	5504
领着	5505
滚吧	5506
怎么会	5507
判决书	5508
听	5509
累	5510
不吃	5511
这套	5512
洛阳	5513
跳楼	5514
凭啥	5515
错事	5516
狡辩	5517
不值一提	5518
雇来	5519
克服困难	5520
苦	5521
平苦	5522
开除了	5523
第几次	5524
这是他	5525
单着	5526
心慌	5527
辩解	5528
在这里	5529
口水战	5530
无法无天	5531
感动了	5532
一笔帐	5533
牺牲了	5534
国	5535
国法	5536
扯淡	5537
请不要	5538
乱用	5539
知情	5540
国人	5541
麻木	5542
官圈	5543
黑白	5544
通吃	5545
热闹	5546
呈现	5547
并不一定	5548
勾当	5549
谁又	5550
在与	5551
显赫	5552
关键在于	5553
忘记了	5554
毁灭	5555
核	5556
刚精	5557
跳出	5558
很惨	5559
狠毒	5560
废话连篇	5561
不买	5562
不明白	5563
说什么了	5564
但不	5565
腐臭	5566
随意	5567
践踏	5568
脱罪	5569
偷换	5570
法律概念	5571
查能	5572
迷惑	5573
青少年	5574
关了吧	5575
受刑	5576
当事者	5577
制裁	5578
高检	5579
欲哭无泪	5580
又没钱	5581
买通	5582
背黑锅	5583
等我	5584
来抓	5585
喷	5586
什么叫	5587
不等于	5588
只罚	5589
说给	5590
对家	5591
搞垮	5592
没颜	5593
新人	5594
方法是	5595
让他	5596
丁点	5597
说成	5598
怀着	5599
中二	5600
恨意	5601
不好了	5602
省长	5603
怎么不说	5604
秘书	5605
怂恿	5606
老婆	5607
抓走	5608
背上	5609
国家政权	5610
罪名	5611
冠冕堂皇	5612
名词解释	5613
不等	5614
这句话	5615
不要脸了	5616
我只	5617
公交	5618
中华儿女	5619
公交车	5620
zaker	5621
还不错	5622
质量	5623
平台	5624
一个问题	5625
唬人	5626
浏览	5627
几秒钟	5628
看你	5629
我不是	5630
产品	5631
经理	5632
程序猿	5633
定一个	5634
方向	5635
只做	5636
小众	5637
狗官	5638
搞定了	5639
报应	5640
开了	5641
五十米	5642
凡人	5643
多看	5644
几次	5645
回	5646
他吧	5647
口口声声	5648
认	5649
无奈	5650
百信	5651
专家	5652
事了	5653
分析	5654
侮辱	5655
脸不红	5656
文革	5657
